data,hora_utc,temperatura_c,pressao_mb,radiacao_kj_m2,umidade_relativa_pct,Hora UTC limpa,data_hora_utc
2024/03/30,1900 UTC,27.0,960.9,525.7,79.0,1900,2024-03-30 19:00:00
2024/03/30,2000 UTC,27.0,960.9,324.2,81.0,2000,2024-03-30 20:00:00
2024/03/30,2100 UTC,26.1,961.1,50.8,81.0,2100,2024-03-30 21:00:00
2024/03/31,0900 UTC,22.7,961.1,28.0,88.0,0900,2024-03-31 09:00:00
2024/03/31,1000 UTC,25.0,961.6,647.2,87.0,1000,2024-03-31 10:00:00
2024/03/31,1100 UTC,26.9,961.8,1378.6,85.0,1100,2024-03-31 11:00:00
2024/03/31,1200 UTC,29.0,962.3,2243.9,82.0,1200,2024-03-31 12:00:00
2024/03/31,1300 UTC,29.2,962.2,1836.1,80.0,1300,2024-03-31 13:00:00
2024/03/31,1400 UTC,31.0,961.8,3122.9,75.0,1400,2024-03-31 14:00:00
2024/03/31,1500 UTC,31.8,961.2,2600.6,73.0,1500,2024-03-31 15:00:00
2024/03/31,1600 UTC,32.6,960.4,2901.7,69.0,1600,2024-03-31 16:00:00
2024/03/31,1700 UTC,33.9,959.2,3093.9,64.0,1700,2024-03-31 17:00:00
2024/03/31,1800 UTC,32.4,958.9,1552.7,62.0,1800,2024-03-31 18:00:00
2024/03/31,1900 UTC,32.4,958.4,1504.9,65.0,1900,2024-03-31 19:00:00
2024/03/31,2000 UTC,30.6,958.7,590.8,66.0,2000,2024-03-31 20:00:00
2024/03/31,2100 UTC,29.2,959.6,62.5,69.0,2100,2024-03-31 21:00:00
2024/04/01,0900 UTC,22.7,960.9,11.7,85.0,0900,2024-04-01 09:00:00
2024/04/01,1000 UTC,25.4,961.2,557.7,85.0,1000,2024-04-01 10:00:00
2024/04/01,1100 UTC,26.5,961.6,1448.6,83.0,1100,2024-04-01 11:00:00
2024/04/01,1200 UTC,27.6,962.3,1763.5,82.0,1200,2024-04-01 12:00:00
2024/04/01,1300 UTC,28.3,962.5,1582.7,80.0,1300,2024-04-01 13:00:00
2024/04/01,1400 UTC,29.8,962.4,2192.9,78.0,1400,2024-04-01 14:00:00
2024/04/01,1500 UTC,30.7,961.5,2187.9,76.0,1500,2024-04-01 15:00:00
2024/04/01,1600 UTC,31.9,960.0,3439.4,71.0,1600,2024-04-01 16:00:00
2024/04/01,1700 UTC,26.1,959.7,921.8,74.0,1700,2024-04-01 17:00:00
2024/04/01,1800 UTC,28.4,958.6,976.2,80.0,1800,2024-04-01 18:00:00
2024/04/01,1900 UTC,27.6,958.9,995.8,79.0,1900,2024-04-01 19:00:00
2024/04/01,2000 UTC,27.2,960.1,337.6,80.0,2000,2024-04-01 20:00:00
2024/04/01,2100 UTC,25.9,961.1,58.5,81.0,2100,2024-04-01 21:00:00
2024/04/02,0900 UTC,24.1,961.9,17.7,88.0,0900,2024-04-02 09:00:00
2024/04/02,1000 UTC,25.8,962.9,473.7,88.0,1000,2024-04-02 10:00:00
2024/04/02,1100 UTC,26.6,963.5,1293.4,87.0,1100,2024-04-02 11:00:00
2024/04/02,1200 UTC,28.4,963.7,2518.0,85.0,1200,2024-04-02 12:00:00
2024/04/02,1300 UTC,29.6,963.4,3082.9,82.0,1300,2024-04-02 13:00:00
2024/04/02,1400 UTC,29.9,962.5,2687.0,80.0,1400,2024-04-02 14:00:00
2024/04/02,1500 UTC,30.5,961.4,1767.7,77.0,1500,2024-04-02 15:00:00
2024/04/02,1600 UTC,31.6,960.1,2671.2,74.0,1600,2024-04-02 16:00:00
2024/04/02,1700 UTC,32.2,959.1,2547.3,70.0,1700,2024-04-02 17:00:00
2024/04/02,1800 UTC,29.6,958.3,1868.9,70.0,1800,2024-04-02 18:00:00
2024/04/02,1900 UTC,29.1,958.5,465.0,74.0,1900,2024-04-02 19:00:00
2024/04/02,2000 UTC,27.7,959.1,135.2,76.0,2000,2024-04-02 20:00:00
2024/04/02,2100 UTC,26.9,959.3,16.7,78.0,2100,2024-04-02 21:00:00
2024/04/03,0900 UTC,24.0,962.5,20.9,87.0,0900,2024-04-03 09:00:00
2024/04/03,1000 UTC,24.5,963.3,271.7,88.0,1000,2024-04-03 10:00:00
2024/04/03,1100 UTC,25.3,963.7,705.6,88.0,1100,2024-04-03 11:00:00
2024/04/03,1200 UTC,25.9,964.0,863.7,88.0,1200,2024-04-03 12:00:00
2024/04/03,1300 UTC,26.4,963.8,1674.3,86.0,1300,2024-04-03 13:00:00
2024/04/03,1400 UTC,27.8,963.0,2216.8,86.0,1400,2024-04-03 14:00:00
2024/04/03,1500 UTC,28.5,962.0,1590.0,83.0,1500,2024-04-03 15:00:00
2024/04/03,1600 UTC,30.0,960.5,2938.5,81.0,1600,2024-04-03 16:00:00
2024/04/03,1700 UTC,30.5,959.4,2287.8,77.0,1700,2024-04-03 17:00:00
2024/04/03,1800 UTC,31.2,958.8,1877.7,74.0,1800,2024-04-03 18:00:00
2024/04/03,1900 UTC,30.9,958.7,1341.2,72.0,1900,2024-04-03 19:00:00
2024/04/03,2000 UTC,30.2,959.3,549.9,72.0,2000,2024-04-03 20:00:00
2024/04/03,2100 UTC,26.8,959.9,57.8,78.0,2100,2024-04-03 21:00:00
2024/04/04,0900 UTC,24.2,962.5,12.1,88.0,0900,2024-04-04 09:00:00
2024/04/04,1000 UTC,25.2,962.9,346.8,89.0,1000,2024-04-04 10:00:00
2024/04/04,1100 UTC,26.8,963.4,1520.1,86.0,1100,2024-04-04 11:00:00
2024/04/04,1200 UTC,27.9,964.1,1627.6,85.0,1200,2024-04-04 12:00:00
2024/04/04,1300 UTC,29.0,964.1,1932.3,82.0,1300,2024-04-04 13:00:00
2024/04/04,1400 UTC,28.6,963.4,1259.7,84.0,1400,2024-04-04 14:00:00
2024/04/04,1500 UTC,28.9,962.7,3246.3,82.0,1500,2024-04-04 15:00:00
2024/04/04,1600 UTC,28.5,961.3,2652.4,82.0,1600,2024-04-04 16:00:00
2024/04/04,1700 UTC,29.4,960.4,2453.2,77.0,1700,2024-04-04 17:00:00
2024/04/04,1800 UTC,29.9,959.5,1864.2,76.0,1800,2024-04-04 18:00:00
2024/04/04,1900 UTC,30.0,959.3,1751.1,73.0,1900,2024-04-04 19:00:00
2024/04/04,2000 UTC,28.7,959.6,700.1,74.0,2000,2024-04-04 20:00:00
2024/04/04,2100 UTC,27.9,960.4,100.8,77.0,2100,2024-04-04 21:00:00
2024/04/05,0900 UTC,23.0,960.3,11.3,88.0,0900,2024-04-05 09:00:00
2024/04/05,1000 UTC,24.6,961.1,463.8,89.0,1000,2024-04-05 10:00:00
2024/04/05,1100 UTC,25.1,962.6,1108.5,88.0,1100,2024-04-05 11:00:00
2024/04/05,1200 UTC,25.0,963.2,703.5,88.0,1200,2024-04-05 12:00:00
2024/04/05,1300 UTC,25.5,963.3,584.0,87.0,1300,2024-04-05 13:00:00
2024/04/05,1400 UTC,27.9,962.7,1901.8,86.0,1400,2024-04-05 14:00:00
2024/04/05,1500 UTC,29.0,961.7,2661.3,82.0,1500,2024-04-05 15:00:00
2024/04/05,1600 UTC,29.6,960.9,1884.3,79.0,1600,2024-04-05 16:00:00
2024/04/05,1700 UTC,29.0,959.9,988.7,81.0,1700,2024-04-05 17:00:00
2024/04/05,1800 UTC,29.3,959.3,982.1,80.0,1800,2024-04-05 18:00:00
2024/04/05,1900 UTC,26.0,960.2,719.8,80.0,1900,2024-04-05 19:00:00
2024/04/05,2000 UTC,25.6,959.5,618.1,83.0,2000,2024-04-05 20:00:00
2024/04/05,2100 UTC,25.3,960.3,67.1,85.0,2100,2024-04-05 21:00:00
2024/04/06,0900 UTC,23.0,961.7,9.4,89.0,0900,2024-04-06 09:00:00
2024/04/06,1000 UTC,23.7,962.3,106.7,89.0,1000,2024-04-06 10:00:00
2024/04/06,1100 UTC,25.2,962.9,579.8,90.0,1100,2024-04-06 11:00:00
2024/04/06,1200 UTC,26.7,963.2,2383.9,86.0,1200,2024-04-06 12:00:00
2024/04/06,1300 UTC,28.7,963.0,3052.0,82.0,1300,2024-04-06 13:00:00
2024/04/06,1400 UTC,29.9,962.3,3403.5,76.0,1400,2024-04-06 14:00:00
2024/04/06,1500 UTC,30.0,961.7,2689.9,74.0,1500,2024-04-06 15:00:00
2024/04/06,1600 UTC,30.2,960.5,2420.3,71.0,1600,2024-04-06 16:00:00
2024/04/06,1700 UTC,30.6,959.7,1856.1,70.0,1700,2024-04-06 17:00:00
2024/04/06,1800 UTC,31.4,959.0,2101.5,67.0,1800,2024-04-06 18:00:00
2024/04/06,1900 UTC,31.1,959.0,1745.3,62.0,1900,2024-04-06 19:00:00
2024/04/06,2000 UTC,29.9,959.1,698.0,61.0,2000,2024-04-06 20:00:00
2024/04/06,2100 UTC,27.6,959.7,27.3,69.0,2100,2024-04-06 21:00:00
2024/04/07,0900 UTC,22.5,962.1,16.4,87.0,0900,2024-04-07 09:00:00
2024/04/07,1000 UTC,25.3,962.8,481.6,88.0,1000,2024-04-07 10:00:00
2024/04/07,1100 UTC,25.6,963.5,930.9,87.0,1100,2024-04-07 11:00:00
2024/04/07,1200 UTC,27.4,963.9,2049.2,84.0,1200,2024-04-07 12:00:00
2024/04/07,1300 UTC,28.9,963.6,2829.5,81.0,1300,2024-04-07 13:00:00
2024/04/07,1400 UTC,28.4,963.0,1514.9,78.0,1400,2024-04-07 14:00:00
2024/04/07,1500 UTC,30.3,962.0,3271.6,76.0,1500,2024-04-07 15:00:00
2024/04/07,1600 UTC,31.0,961.0,2726.9,74.0,1600,2024-04-07 16:00:00
2024/04/07,1700 UTC,30.3,960.0,2194.3,71.0,1700,2024-04-07 17:00:00
2024/04/07,1800 UTC,30.3,959.6,1926.5,68.0,1800,2024-04-07 18:00:00
2024/04/07,1900 UTC,30.7,959.3,1403.0,65.0,1900,2024-04-07 19:00:00
2024/04/07,2000 UTC,29.9,959.6,675.9,63.0,2000,2024-04-07 20:00:00
2024/04/07,2100 UTC,27.4,959.8,29.2,67.0,2100,2024-04-07 21:00:00
2024/04/08,0900 UTC,22.5,962.4,20.5,86.0,0900,2024-04-08 09:00:00
2024/04/08,1000 UTC,25.1,962.8,625.7,86.0,1000,2024-04-08 10:00:00
2024/04/08,1100 UTC,26.1,962.8,1366.1,82.0,1100,2024-04-08 11:00:00
2024/04/08,1200 UTC,26.8,963.2,1139.6,81.0,1200,2024-04-08 12:00:00
2024/04/08,1300 UTC,28.7,963.1,2119.2,76.0,1300,2024-04-08 13:00:00
2024/04/08,1400 UTC,29.8,962.5,2611.2,74.0,1400,2024-04-08 14:00:00
2024/04/08,1500 UTC,30.9,961.7,3249.2,70.0,1500,2024-04-08 15:00:00
2024/04/08,1600 UTC,31.3,960.8,2996.5,67.0,1600,2024-04-08 16:00:00
2024/04/08,1700 UTC,31.5,959.9,2558.1,64.0,1700,2024-04-08 17:00:00
2024/04/08,1800 UTC,32.0,959.0,1971.0,60.0,1800,2024-04-08 18:00:00
2024/04/08,1900 UTC,32.0,958.9,1697.8,58.0,1900,2024-04-08 19:00:00
2024/04/08,2000 UTC,30.4,959.2,592.8,59.0,2000,2024-04-08 20:00:00
2024/04/08,2100 UTC,28.2,959.9,29.5,64.0,2100,2024-04-08 21:00:00
2024/04/09,0900 UTC,24.1,961.3,8.1,85.0,0900,2024-04-09 09:00:00
2024/04/09,1000 UTC,24.5,961.7,163.7,87.0,1000,2024-04-09 10:00:00
2024/04/09,1100 UTC,25.5,962.1,523.1,87.0,1100,2024-04-09 11:00:00
2024/04/09,1200 UTC,26.7,962.6,1149.3,86.0,1200,2024-04-09 12:00:00
2024/04/09,1300 UTC,28.2,962.8,1893.3,83.0,1300,2024-04-09 13:00:00
2024/04/09,1400 UTC,28.5,962.5,1907.3,80.0,1400,2024-04-09 14:00:00
2024/04/09,1500 UTC,29.5,961.8,1883.3,78.0,1500,2024-04-09 15:00:00
2024/04/09,1600 UTC,29.5,961.1,1976.1,76.0,1600,2024-04-09 16:00:00
2024/04/09,1700 UTC,30.2,960.3,2256.2,72.0,1700,2024-04-09 17:00:00
2024/04/09,1800 UTC,30.3,959.5,1228.9,72.0,1800,2024-04-09 18:00:00
2024/04/09,1900 UTC,30.5,959.0,1441.6,70.0,1900,2024-04-09 19:00:00
2024/04/09,2000 UTC,29.9,959.4,792.2,68.0,2000,2024-04-09 20:00:00
2024/04/09,2100 UTC,28.1,959.4,51.3,72.0,2100,2024-04-09 21:00:00
2024/04/10,0900 UTC,22.4,960.7,17.4,86.0,0900,2024-04-10 09:00:00
2024/04/10,1000 UTC,24.3,961.3,380.4,87.0,1000,2024-04-10 10:00:00
2024/04/10,1100 UTC,26.2,962.0,943.6,86.0,1100,2024-04-10 11:00:00
2024/04/10,1200 UTC,26.9,962.9,1069.8,85.0,1200,2024-04-10 12:00:00
2024/04/10,1300 UTC,28.5,962.6,2383.4,82.0,1300,2024-04-10 13:00:00
2024/04/10,1400 UTC,29.4,962.1,2665.9,79.0,1400,2024-04-10 14:00:00
2024/04/10,1500 UTC,29.8,961.2,2199.6,77.0,1500,2024-04-10 15:00:00
2024/04/10,1600 UTC,30.4,960.2,1736.2,75.0,1600,2024-04-10 16:00:00
2024/04/10,1700 UTC,30.4,959.2,2112.0,72.0,1700,2024-04-10 17:00:00
2024/04/10,1800 UTC,30.0,958.6,1453.6,72.0,1800,2024-04-10 18:00:00
2024/04/10,1900 UTC,29.8,958.1,845.0,72.0,1900,2024-04-10 19:00:00
2024/04/10,2000 UTC,29.1,958.5,542.2,71.0,2000,2024-04-10 20:00:00
2024/04/10,2100 UTC,27.7,958.7,44.7,75.0,2100,2024-04-10 21:00:00
2024/04/11,0900 UTC,23.1,961.7,15.8,87.0,0900,2024-04-11 09:00:00
2024/04/11,1000 UTC,24.9,962.2,448.6,87.0,1000,2024-04-11 10:00:00
2024/04/11,1100 UTC,26.7,962.6,1376.9,85.0,1100,2024-04-11 11:00:00
2024/04/11,1200 UTC,27.8,962.8,1173.0,83.0,1200,2024-04-11 12:00:00
2024/04/11,1300 UTC,29.2,962.5,2693.9,80.0,1300,2024-04-11 13:00:00
2024/04/11,1400 UTC,30.3,961.8,3168.5,76.0,1400,2024-04-11 14:00:00
2024/04/11,1500 UTC,30.3,961.0,2213.1,72.0,1500,2024-04-11 15:00:00
2024/04/11,1600 UTC,31.5,960.1,2150.8,71.0,1600,2024-04-11 16:00:00
2024/04/11,1700 UTC,31.0,959.2,1622.2,76.0,1700,2024-04-11 17:00:00
2024/04/11,1800 UTC,30.6,958.5,2064.7,70.0,1800,2024-04-11 18:00:00
2024/04/11,1900 UTC,31.6,958.3,1703.6,66.0,1900,2024-04-11 19:00:00
2024/04/11,2000 UTC,30.4,958.7,599.8,65.0,2000,2024-04-11 20:00:00
2024/04/11,2100 UTC,28.5,959.2,34.2,69.0,2100,2024-04-11 21:00:00
2024/04/12,0900 UTC,24.1,962.2,12.4,87.0,0900,2024-04-12 09:00:00
2024/04/12,1000 UTC,25.0,962.9,221.2,88.0,1000,2024-04-12 10:00:00
2024/04/12,1100 UTC,26.0,963.2,621.4,87.0,1100,2024-04-12 11:00:00
2024/04/12,1200 UTC,28.4,963.6,1960.2,84.0,1200,2024-04-12 12:00:00
2024/04/12,1300 UTC,29.2,963.2,2587.5,79.0,1300,2024-04-12 13:00:00
2024/04/12,1400 UTC,30.3,962.2,2807.5,74.0,1400,2024-04-12 14:00:00
2024/04/12,1500 UTC,29.9,961.2,1999.8,71.0,1500,2024-04-12 15:00:00
2024/04/12,1600 UTC,30.2,960.3,1580.6,70.0,1600,2024-04-12 16:00:00
2024/04/12,1700 UTC,31.9,959.5,1935.9,67.0,1700,2024-04-12 17:00:00
2024/04/12,1800 UTC,32.4,958.8,1722.5,65.0,1800,2024-04-12 18:00:00
2024/04/12,1900 UTC,32.2,958.3,1474.2,62.0,1900,2024-04-12 19:00:00
2024/04/12,2000 UTC,30.2,958.5,577.5,63.0,2000,2024-04-12 20:00:00
2024/04/12,2100 UTC,28.7,959.1,37.7,67.0,2100,2024-04-12 21:00:00
2024/04/13,0900 UTC,24.5,962.4,8.1,84.0,0900,2024-04-13 09:00:00
2024/04/13,1000 UTC,24.7,963.0,100.5,85.0,1000,2024-04-13 10:00:00
2024/04/13,1100 UTC,26.6,963.0,1207.9,83.0,1100,2024-04-13 11:00:00
2024/04/13,1200 UTC,27.7,963.2,2337.6,77.0,1200,2024-04-13 12:00:00
2024/04/13,1300 UTC,29.5,962.9,2724.3,73.0,1300,2024-04-13 13:00:00
2024/04/13,1400 UTC,29.1,961.9,1944.8,70.0,1400,2024-04-13 14:00:00
2024/04/13,1500 UTC,29.8,961.1,1409.8,69.0,1500,2024-04-13 15:00:00
2024/04/13,1600 UTC,30.1,960.6,1307.3,68.0,1600,2024-04-13 16:00:00
2024/04/13,1700 UTC,31.7,959.6,2789.7,65.0,1700,2024-04-13 17:00:00
2024/04/13,1800 UTC,30.7,958.9,1945.1,63.0,1800,2024-04-13 18:00:00
2024/04/13,1900 UTC,30.3,958.7,886.8,61.0,1900,2024-04-13 19:00:00
2024/04/13,2000 UTC,30.6,958.8,583.1,59.0,2000,2024-04-13 20:00:00
2024/04/13,2100 UTC,28.8,959.1,26.6,61.0,2100,2024-04-13 21:00:00
2024/04/14,0900 UTC,23.5,961.3,12.5,81.0,0900,2024-04-14 09:00:00
2024/04/14,1000 UTC,24.7,961.7,282.2,82.0,1000,2024-04-14 10:00:00
2024/04/14,1100 UTC,26.4,962.4,941.3,79.0,1100,2024-04-14 11:00:00
2024/04/14,1200 UTC,26.9,962.8,1001.1,77.0,1200,2024-04-14 12:00:00
2024/04/14,1300 UTC,28.7,962.5,1466.0,73.0,1300,2024-04-14 13:00:00
2024/04/14,1400 UTC,29.3,961.7,1903.0,70.0,1400,2024-04-14 14:00:00
2024/04/14,1500 UTC,30.9,960.8,2499.9,67.0,1500,2024-04-14 15:00:00
2024/04/14,1600 UTC,31.8,959.8,2476.7,63.0,1600,2024-04-14 16:00:00
2024/04/14,1700 UTC,32.5,959.2,2021.0,61.0,1700,2024-04-14 17:00:00
2024/04/14,1800 UTC,32.0,958.6,2195.9,59.0,1800,2024-04-14 18:00:00
2024/04/14,1900 UTC,32.1,958.7,1415.4,58.0,1900,2024-04-14 19:00:00
2024/04/14,2000 UTC,30.8,958.7,552.1,55.0,2000,2024-04-14 20:00:00
2024/04/14,2100 UTC,29.0,959.1,26.7,58.0,2100,2024-04-14 21:00:00
2024/04/15,0900 UTC,24.0,961.9,16.4,81.0,0900,2024-04-15 09:00:00
2024/04/15,1000 UTC,25.8,962.4,449.5,79.0,1000,2024-04-15 10:00:00
2024/04/15,1100 UTC,26.2,962.8,517.7,80.0,1100,2024-04-15 11:00:00
2024/04/15,1200 UTC,27.1,963.0,762.4,79.0,1200,2024-04-15 12:00:00
2024/04/15,1300 UTC,28.2,962.6,1733.9,76.0,1300,2024-04-15 13:00:00
2024/04/15,1400 UTC,31.2,961.6,3229.6,71.0,1400,2024-04-15 14:00:00
2024/04/15,1500 UTC,30.8,960.6,2207.5,68.0,1500,2024-04-15 15:00:00
2024/04/15,1600 UTC,31.2,959.7,1529.4,65.0,1600,2024-04-15 16:00:00
2024/04/15,1700 UTC,31.6,959.1,1459.3,65.0,1700,2024-04-15 17:00:00
2024/04/15,1800 UTC,31.5,958.7,946.4,66.0,1800,2024-04-15 18:00:00
2024/04/15,1900 UTC,30.6,958.8,901.6,64.0,1900,2024-04-15 19:00:00
2024/04/15,2000 UTC,28.6,959.1,245.6,70.0,2000,2024-04-15 20:00:00
2024/04/15,2100 UTC,27.5,959.2,47.8,72.0,2100,2024-04-15 21:00:00
2024/04/16,0900 UTC,23.4,962.2,9.9,83.0,0900,2024-04-16 09:00:00
2024/04/16,1000 UTC,26.0,962.7,541.9,82.0,1000,2024-04-16 10:00:00
2024/04/16,1100 UTC,27.6,963.5,1319.9,79.0,1100,2024-04-16 11:00:00
2024/04/16,1200 UTC,28.6,963.9,1842.9,75.0,1200,2024-04-16 12:00:00
2024/04/16,1300 UTC,28.9,963.6,1532.6,73.0,1300,2024-04-16 13:00:00
2024/04/16,1400 UTC,29.7,962.7,1574.0,72.0,1400,2024-04-16 14:00:00
2024/04/16,1500 UTC,30.5,961.9,1915.2,70.0,1500,2024-04-16 15:00:00
2024/04/16,1600 UTC,28.7,961.0,1204.3,77.0,1600,2024-04-16 16:00:00
2024/04/16,1700 UTC,28.8,960.6,1877.1,76.0,1700,2024-04-16 17:00:00
2024/04/16,1800 UTC,29.3,959.6,1515.8,78.0,1800,2024-04-16 18:00:00
2024/04/16,1900 UTC,29.5,959.6,932.1,76.0,1900,2024-04-16 19:00:00
2024/04/16,2000 UTC,28.7,960.4,489.8,75.0,2000,2024-04-16 20:00:00
2024/04/16,2100 UTC,27.2,960.7,96.1,76.0,2100,2024-04-16 21:00:00
2024/04/17,0900 UTC,22.4,961.4,15.5,88.0,0900,2024-04-17 09:00:00
2024/04/17,1000 UTC,24.4,961.9,487.0,88.0,1000,2024-04-17 10:00:00
2024/04/17,1100 UTC,24.8,962.6,1134.3,87.0,1100,2024-04-17 11:00:00
2024/04/17,1200 UTC,26.9,962.9,1810.6,85.0,1200,2024-04-17 12:00:00
2024/04/17,1300 UTC,28.5,962.6,2892.7,81.0,1300,2024-04-17 13:00:00
2024/04/17,1400 UTC,29.2,961.8,3031.3,76.0,1400,2024-04-17 14:00:00
2024/04/17,1500 UTC,29.8,961.0,2883.6,71.0,1500,2024-04-17 15:00:00
2024/04/17,1600 UTC,30.7,960.1,2208.6,70.0,1600,2024-04-17 16:00:00
2024/04/17,1700 UTC,30.8,959.3,1994.6,69.0,1700,2024-04-17 17:00:00
2024/04/17,1800 UTC,31.0,959.1,2111.4,67.0,1800,2024-04-17 18:00:00
2024/04/17,1900 UTC,29.6,959.1,390.3,71.0,1900,2024-04-17 19:00:00
2024/04/17,2000 UTC,29.4,958.9,140.4,73.0,2000,2024-04-17 20:00:00
2024/04/17,2100 UTC,27.5,959.0,20.6,76.0,2100,2024-04-17 21:00:00
2024/04/18,0900 UTC,24.2,960.5,16.5,88.0,0900,2024-04-18 09:00:00
2024/04/18,1000 UTC,25.9,961.2,491.4,88.0,1000,2024-04-18 10:00:00
2024/04/18,1100 UTC,27.0,961.4,1435.0,86.0,1100,2024-04-18 11:00:00
2024/04/18,1200 UTC,28.0,961.9,1658.9,83.0,1200,2024-04-18 12:00:00
2024/04/18,1300 UTC,28.2,961.9,1514.8,80.0,1300,2024-04-18 13:00:00
2024/04/18,1400 UTC,28.3,961.2,1189.4,79.0,1400,2024-04-18 14:00:00
2024/04/18,1500 UTC,29.5,960.5,1550.2,76.0,1500,2024-04-18 15:00:00
2024/04/18,1600 UTC,29.6,959.6,878.4,75.0,1600,2024-04-18 16:00:00
2024/04/18,1700 UTC,31.3,958.8,2060.5,71.0,1700,2024-04-18 17:00:00
2024/04/18,1800 UTC,31.4,958.3,2106.3,70.0,1800,2024-04-18 18:00:00
2024/04/18,1900 UTC,29.5,958.8,700.5,71.0,1900,2024-04-18 19:00:00
2024/04/18,2000 UTC,27.2,959.7,255.3,75.0,2000,2024-04-18 20:00:00
2024/04/18,2100 UTC,26.5,959.8,23.2,78.0,2100,2024-04-18 21:00:00
2024/04/19,0900 UTC,23.6,961.6,5.1,87.0,0900,2024-04-19 09:00:00
2024/04/19,1000 UTC,23.9,962.8,111.6,88.0,1000,2024-04-19 10:00:00
2024/04/19,1100 UTC,24.3,963.9,215.6,88.0,1100,2024-04-19 11:00:00
2024/04/19,1200 UTC,25.6,964.1,857.5,88.0,1200,2024-04-19 12:00:00
2024/04/19,1300 UTC,26.3,963.8,1050.3,86.0,1300,2024-04-19 13:00:00
2024/04/19,1400 UTC,26.4,963.3,963.2,85.0,1400,2024-04-19 14:00:00
2024/04/19,1500 UTC,27.2,962.4,1572.1,84.0,1500,2024-04-19 15:00:00
2024/04/19,1600 UTC,27.4,961.7,1148.0,84.0,1600,2024-04-19 16:00:00
2024/04/19,1700 UTC,28.9,960.6,1915.2,80.0,1700,2024-04-19 17:00:00
2024/04/19,1800 UTC,28.6,960.0,1694.0,78.0,1800,2024-04-19 18:00:00
2024/04/19,1900 UTC,28.6,960.0,1423.0,76.0,1900,2024-04-19 19:00:00
2024/04/19,2000 UTC,27.8,960.5,384.6,77.0,2000,2024-04-19 20:00:00
2024/04/19,2100 UTC,26.6,961.1,36.8,79.0,2100,2024-04-19 21:00:00
2024/04/20,0900 UTC,23.3,963.0,6.8,88.0,0900,2024-04-20 09:00:00
2024/04/20,1000 UTC,23.7,963.7,177.2,88.0,1000,2024-04-20 10:00:00
2024/04/20,1100 UTC,24.9,964.7,909.0,86.0,1100,2024-04-20 11:00:00
2024/04/20,1200 UTC,25.8,965.1,990.7,84.0,1200,2024-04-20 12:00:00
2024/04/20,1300 UTC,27.4,965.2,1998.9,80.0,1300,2024-04-20 13:00:00
2024/04/20,1400 UTC,28.4,964.3,2627.8,75.0,1400,2024-04-20 14:00:00
2024/04/20,1500 UTC,28.5,963.5,2544.2,72.0,1500,2024-04-20 15:00:00
2024/04/20,1600 UTC,28.7,963.0,1707.7,70.0,1600,2024-04-20 16:00:00
2024/04/20,1700 UTC,28.7,962.3,1390.1,70.0,1700,2024-04-20 17:00:00
2024/04/20,1800 UTC,28.0,961.9,1022.1,70.0,1800,2024-04-20 18:00:00
2024/04/20,1900 UTC,27.3,962.2,562.5,70.0,1900,2024-04-20 19:00:00
2024/04/20,2000 UTC,26.6,962.4,231.3,70.0,2000,2024-04-20 20:00:00
2024/04/20,2100 UTC,25.6,962.8,17.1,74.0,2100,2024-04-20 21:00:00
2024/04/21,0900 UTC,21.7,961.9,6.1,86.0,0900,2024-04-21 09:00:00
2024/04/21,1000 UTC,22.8,962.5,177.0,87.0,1000,2024-04-21 10:00:00
2024/04/21,1100 UTC,25.2,962.9,970.4,87.0,1100,2024-04-21 11:00:00
2024/04/21,1200 UTC,26.5,963.2,1703.1,82.0,1200,2024-04-21 12:00:00
2024/04/21,1300 UTC,28.3,963.0,2308.4,78.0,1300,2024-04-21 13:00:00
2024/04/21,1400 UTC,28.1,962.6,1646.3,76.0,1400,2024-04-21 14:00:00
2024/04/21,1500 UTC,29.1,962.0,1679.4,74.0,1500,2024-04-21 15:00:00
2024/04/21,1600 UTC,30.4,961.1,2167.1,69.0,1600,2024-04-21 16:00:00
2024/04/21,1700 UTC,30.3,960.3,1742.9,66.0,1700,2024-04-21 17:00:00
2024/04/21,1800 UTC,31.0,959.9,1657.1,65.0,1800,2024-04-21 18:00:00
2024/04/21,1900 UTC,30.0,959.8,682.9,66.0,1900,2024-04-21 19:00:00
2024/04/21,2000 UTC,29.6,960.1,328.5,65.0,2000,2024-04-21 20:00:00
2024/04/21,2100 UTC,27.7,960.2,47.5,68.0,2100,2024-04-21 21:00:00
2024/04/22,0900 UTC,23.7,961.8,11.8,86.0,0900,2024-04-22 09:00:00
2024/04/22,1000 UTC,24.7,962.3,225.2,87.0,1000,2024-04-22 10:00:00
2024/04/22,1100 UTC,26.9,962.6,1383.2,85.0,1100,2024-04-22 11:00:00
2024/04/22,1200 UTC,27.0,962.9,1155.7,83.0,1200,2024-04-22 12:00:00
2024/04/22,1300 UTC,28.5,962.7,2196.1,79.0,1300,2024-04-22 13:00:00
2024/04/22,1400 UTC,29.3,961.7,1789.0,76.0,1400,2024-04-22 14:00:00
2024/04/22,1500 UTC,30.0,960.6,1872.7,72.0,1500,2024-04-22 15:00:00
2024/04/22,1600 UTC,30.0,960.0,1366.6,70.0,1600,2024-04-22 16:00:00
2024/04/22,1700 UTC,29.8,958.7,900.9,72.0,1700,2024-04-22 17:00:00
2024/04/22,1800 UTC,29.8,958.0,544.9,74.0,1800,2024-04-22 18:00:00
